fips,county,state,longitude,latitude,population,cases_total,imported,local,unvaccinated or unknown,unvaccinated,unknown,vaccinated,vaccination granularity,less than four,five to seventeen,adult,age unknown/pending,mmr_rate,mmr_type,date,outbreak,notes,link,unnamed: 19
37149,Polk,North Carolina,-82.1697,35.2793,19689,1,1,0,0,1,0,0,county,0,1,0,0,,,12/31/25,,"a case of measles in an unvaccinated child in Polk County. The child had visited locations in Spartanburg County, South Carolina linked to a large ongoing measles outbreak in Upstate South Carolina. ",https://www.ncdhhs.gov/news/press-releases/2025/12/31/child-presumed-positive-measles-north-carolina,
37161,Rutherford,North Carolina,-81.9198,35.4026,64850,1,0,1,0,0,1,0,county,0,1,0,0,,,1/23/25,,,https://www.dph.ncdhhs.gov/programs/epidemiology/communicable-disease/infectious-respiratory-diseases/measles-rubeola/measles-cases-and-outbreaks-north-carolina#DataNotes-11522,
38013,Burke,North Dakota,-102.5182,48.791,2163,1,1,0,0,1,0,0,county,0,1,0,0,,,5/27/25,,1st case reported in county related to Williams County,https://www.hhs.nd.gov/immunizations/measles,
38017,Cass,North Dakota,-97.248,46.933,189286,7,2,5,0,7,0,0,county,2,4,1,0,,,5/17/25,,,https://www.hhs.nd.gov/immunizations/measles,
38017,Cass,North Dakota,-97.248,46.933,189286,6,2,4,0,6,0,0,county,0,0,0,6,,,5/15/25,,,https://www.hhs.nd.gov/news/new-measles-cases-reported-grand-forks-county-cases-north-dakota-rise-21,
38017,Cass,North Dakota,-97.248,46.933,189286,5,2,3,0,5,0,0,county,0,0,0,5,,,5/14/25,,,https://www.hhs.nd.gov/news/two-cases-measles-reported-cass-county,
38017,Cass,North Dakota,-97.248,46.933,189286,4,2,2,0,4,0,0,county,0,0,0,4,,,5/12/25,,,https://www.hhs.nd.gov/news/two-cases-measles-reported-cass-county,
38017,Cass,North Dakota,-97.248,46.933,189286,3,2,1,0,3,0,0,county,0,0,0,3,,,5/6/25,,,https://www.hhs.nd.gov/news/two-cases-measles-reported-cass-county,
38017,Cass,North Dakota,-97.248,46.933,189286,1,1,0,0,1,0,0,county,0,0,0,1,,,5/1/25,,,https://www.hhs.nd.gov/immunizations/measles,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,10,2,8,0,10,0,0,county,1,9,0,0,,,5/30/25,,,https://www.hhs.nd.gov/immunizations/measles,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,9,2,7,0,0,9,0,county,0,0,0,9,,,5/28/25,,,https://www.hhs.nd.gov/immunizations/measles,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,7,2,5,0,0,7,0,county,0,0,0,7,,,5/26/25,,,https://www.hhs.nd.gov/immunizations/measles,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,6,2,4,0,0,6,0,county,0,0,0,6,,,5/25/25,,,https://www.hhs.nd.gov/immunizations/measles,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,4,2,2,0,0,4,0,county,0,0,0,4,,,5/22/25,,,https://www.hhs.nd.gov/immunizations/measles,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,3,2,1,0,0,3,0,county,0,0,0,3,,,5/20/25,,1 new case,https://www.hhs.nd.gov/immunizations/measles,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,2,2,0,0,0,2,0,county,0,0,0,2,,,5/17/25,, The cases in Grand Forks County are linked to international travel.,https://www.hhs.nd.gov/news/new-measles-cases-reported-grand-forks-county-cases-north-dakota-rise-21,
38035,Grand Forks,North Dakota,-97.4569,47.9219,72764,1,1,0,0,0,1,0,county,0,0,0,1,,,5/16/25,,,https://www.hhs.nd.gov/news/new-measles-cases-reported-grand-forks-county-cases-north-dakota-rise-21,
38105,Williams,North Dakota,-103.4802,48.3437,39368,18,1,17,0,18,0,0,county,1,13,4,0,,,7/14/25,,,https://www.hhs.nd.gov/health/data,
38105,Williams,North Dakota,-103.4802,48.3437,39368,17,1,16,0,17,0,0,county,1,12,4,0,,,7/1/25,,,https://www.hhs.nd.gov/health/data,
38105,Williams,North Dakota,-103.4802,48.3437,39368,16,1,15,0,16,0,0,county,1,12,3,0,,,5/28/25,,,https://www.hhs.nd.gov/health/data,
38105,Williams,North Dakota,-103.4802,48.3437,39368,15,1,14,0,15,0,0,county,0,1,0,14,,,5/18/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,14,1,13,0,14,0,0,county,0,1,0,13,,,5/16/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,13,1,12,0,13,0,0,county,0,1,0,12,,,5/11/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,12,1,11,0,12,0,0,county,0,1,0,11,,,5/10/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,11,1,10,0,11,0,0,county,0,1,0,10,,,5/7/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,10,1,9,0,10,0,0,county,0,1,0,9,,,5/6/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,8,1,7,0,8,0,0,county,0,1,0,7,,,5/4/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,5,1,4,0,5,0,0,county,0,1,0,4,,,5/3/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,3,1,2,0,3,0,0,county,0,1,0,2,,,5/2/25,,,https://www.hhs.nd.gov/immunizations/measles,
38105,Williams,North Dakota,-103.4802,48.3437,39368,1,1,0,0,1,0,0,county,0,1,0,0,,,4/29/25,,an unvaccinated child from Williams County who is believed to have contracted the illness from an out-of-state visitor. ,https://www.hhs.nd.gov/news/first-case-measles-reported-north-dakota-2011,
39003,Allen,Ohio,-84.1058,40.7715,101685,1,1,0,0,1,0,0,county,0,0,0,1,,,3/14/25,, an unvaccinated resident under 18 years of age,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,https://www.vwcs.net/post-panel/news/~board/van-wert-city-schools/post/measles-case-confirmed-in-allen-county
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,16,3,13,0,11,5,0,county,0,0,2,14,0.86,0.85-0.90,4/12/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,14,3,11,0,11,3,0,county,0,0,2,12,0.86,0.85-0.90,4/11/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,11,3,8,0,11,0,0,county,0,0,2,9,0.86,0.85-0.90,4/1/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,10,2,8,0,10,0,0,county,0,0,2,8,0.86,0.85-0.90,3/9/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,4,2,2,0,4,0,0,county,0,0,2,2,0.86,0.85-0.90,3/8/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,3,2,1,0,3,0,0,county,0,0,2,1,0.86,0.85-0.90,3/7/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,2,2,0,0,2,0,0,county,0,0,2,0,0.86,0.85-0.90,2/25/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39007,Ashtabula,Ohio,-80.7482,41.7072,97343,1,1,0,0,1,0,0,county,0,0,1,0,0.86,0.85-0.90,2/24/25,,The confirmed case is adult and  had contact with someone with international travel a,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39035,Cuyahoga,Ohio,-81.6586,41.4243,1249418,5,2,3,0,1,4,0,county,0,1,0,4,,,1/6/26,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39035,Cuyahoga,Ohio,-81.6586,41.4243,1249418,4,1,3,0,1,3,0,county,0,1,0,3,,,1/4/26,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39035,Cuyahoga,Ohio,-81.6586,41.4243,1249418,2,1,1,0,1,1,0,county,0,1,0,1,,,12/29/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39035,Cuyahoga,Ohio,-81.6586,41.4243,1249418,1,1,0,0,1,0,0,county,0,1,0,0,,,4/28/25,,A child who was not vaccinated for measles tested positive for the virus. The pediatric measles case was initially reported to the county on May 4,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,https://signalcleveland.org/cuyahoga-county-has-a-confirmed-measles-case-heres-what-to-know/
39039,Defiance,Ohio,-84.4905,41.3239,38258,1,1,0,0,0,1,0,county,0,0,1,0,,,4/13/25,,an isolated case of an adult with an unknown vaccination status with minimal exposure to others.,https://defiancecohealth.org/defiance-county-confirmed-case-of-measles/?utm_source=rss&utm_medium=rss&utm_campaign=defiance-county-confirmed-case-of-measles,
39075,Holmes,Ohio,-81.9293,40.5612,44312,1,0,1,0,0,1,0,county,0,0,1,0,,,4/2/25,,an adult resident.,https://www.holmeshealth.org/the-holmes-county-general-health-district-receives-confirmed-measles-case-in-the-county/,
39083,Knox,Ohio,-82.4215,40.3988,62888,14,0,14,0,0,14,0,county,0,0,0,14,,,4/9/25,,11 new cases linked to the first case,https://www.knoxhealth.com/index.php/public-health-news-articles/509-measles-outbreak-in-knox-county-20-total-confirmed-cases-2,
39083,Knox,Ohio,-82.4215,40.3988,62888,8,0,8,0,0,8,0,county,0,0,0,8,,,4/6/25,,,https://www.knoxhealth.com/index.php/public-health-news-articles/506-two-more-confirmed-measles-cases-in-knox-county,
39083,Knox,Ohio,-82.4215,40.3988,62888,7,0,7,0,0,7,0,county,0,0,0,7,,,4/2/25,,,https://www.knoxhealth.com/index.php/public-health-news-articles/506-two-more-confirmed-measles-cases-in-knox-county,
39083,Knox,Ohio,-82.4215,40.3988,62888,6,0,6,0,0,6,0,county,0,0,0,6,,,3/31/25,,,https://odh.ohio.gov/media-center/odh-news-releases/odh-confirms-measles-outbreak-032625,
39049,Franklin,Ohio,-83.0093,39.9695,1321635,7,0,7,0,0,7,0,county,0,7,0,0,,,10/22/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39049,Franklin,Ohio,-83.0093,39.9695,1321635,6,0,6,0,0,6,0,county,0,6,0,0,,,10/8/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39049,Franklin,Ohio,-83.0093,39.9695,1321635,5,0,5,0,0,5,0,county,0,0,0,5,,,9/29/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39049,Franklin,Ohio,-83.0093,39.9695,1321635,3,0,3,0,0,3,0,county,0,0,0,3,,,9/24/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39049,Franklin,Ohio,-83.0093,39.9695,1321635,2,0,2,0,0,2,0,county,0,0,0,2,,,9/15/25,,"local/impoted status unknown, Case less than 18 years old and hospitalized.",https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39049,Franklin,Ohio,-83.0093,39.9695,1321635,1,0,1,0,0,1,0,county,0,0,0,1,,,5/20/25,,,https://data.ohio.gov/wps/portal/gov/data/view/summary-of-infectious-diseases-in-ohio,
39119,Muskingum,Ohio,-81.9444,39.9654,86382,3,0,3,0,3,0,0,county,0,3,0,0,,,8/29/25,,"three laboratory confirmed cases of measles were identified in three children in Muskingum County, all unvaccinated. All three children are from the same family, and they are all currently home and improving. ",https://www.facebook.com/100063545919967/posts/1340928461368672/?mibextid=WC7FNe&rdid=bawZFk2NN4joCrFP,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,17,0,17,0,14,2,1,county,0,0,0,17,0.95,0.90-0.95,6/13/25,,,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,16,0,16,0,14,1,1,county,0,0,0,16,0.95,0.90-0.95,6/6/25,,,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,15,0,15,0,13,1,1,county,0,0,0,15,0.95,0.90-0.95,6/3/25,,,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,14,0,14,0,12,1,1,county,0,0,0,14,0.95,0.90-0.95,5/6/25,,Added 2 new cases on 2025-05-06,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,13,0,13,,12,,1,county,0,0,0,13,0.95,0.90-0.95,5/2/25,,Added 1 new case,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,12,0,12,,11,,1,county,0,0,0,12,0.95,0.90-0.95,4/25/25,,Added 2 new cases on 2025-04-27,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,10,0,10,0,10,0,0,county,0,0,0,10,0.95,0.90-0.95,4/23/25,,Added 3 new cases on 2025-04-23,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,9,0,9,0,9,0,0,county,0,0,0,9,0.95,0.90-0.95,4/15/25,,Added 1 new cases on 04/02/2025,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,8,0,8,0,8,0,0,county,0,0,0,8,0.95,0.90-0.95,4/2/25,,Added 1 new cases on 04/02/2025,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
40109,Unknown County,Oklahoma,-96.854171,35.606866,3959353,7,0,7,0,7,0,0,county,0,0,0,7,0.95,0.90-0.95,3/25/25,,The State reports 2 probable cases,https://oklahoma.gov/health/health-education/acute-disease-service/rash-illness/measles.html,
41005,Clackamas,Oregon,-122.2208,45.188,422308,1,0,1,0,1,0,0,county,0,0,0,1,,,1/16/26,,"The affected individual is unvaccinated. OHA and Clackamas County health officials have not yet determined whether the person has traveled outside of Oregon, or if the case is linked to other known cases including the two previously reported cases — both unvaccinated and with no known travel outside Oregon — previously confirmed by OHA and Linn County on Jan. 10.",https://www.oregon.gov/oha/ERD/Pages/OHA-Clackamas-County-confirm-new-measles-case-01.16.2026.aspx,
41043,Linn,Oregon,-122.5343,44.4887,129794,2,0,2,0,2,0,0,county,0,0,0,2,,,1/12/26,,Two cases of measles have been confirmed in Linn County.,https://www.oregon.gov/oha/PH/PREPAREDNESS/PARTNERS/HEALTHALERTNETWORK/HAN%20Archive/2026-0110%20Measles%20exposure%20at%20emergency%20rooms%20in%20Linn%20County%20–%20January%202026.pdf,
41051,Multnomah,Oregon,-122.4149,45.5468,803863,1,1,0,0,1,0,0,county,0,0,1,0,,,6/24/25,,"a case of measles in an individual who recently returned to the state following international travel. The individual is not vaccinated against measles.

A commercial laboratory confirmed the measles case June 23. The affected individual is an adult who developed measles symptoms—sore throat, weakness, fatigue, headache and fever—on June 16.
a case of measles in an individual who recently returned to the state following international travel. The individual is not vaccinated against measles.

A commercial laboratory confirmed the measles case June 23. The affected individual is an adult who developed measles symptoms—sore throat, weakness, fatigue, headache and fever—on June 16.
a case of measles in an individual who recently returned to the state following international travel. The individual is not vaccinated against measles.

A commercial laboratory confirmed the measles case June 23. The affected individual is an adult who developed measles symptoms—sore throat, weakness, fatigue, headache and fever—on June 16.
a case of measles in an individual who recently returned to the state following international travel. The individual is not vaccinated against measles.",https://www.oregon.gov/oha/ERD/Pages/Oregons-first-measles-case-of-2025-confirmed-in-Multnomah-County.aspx,
41,Unknown County,Oregon,-122.588257,44.753509,4237256,2,0,2,0,1,1,0,county,0,0,0,2,,,1/29/26,,,https://www.oregon.gov/oha/ph/diseasesconditions/diseasesaz/pages/measles.aspx,
42017,Bucks,Pennsylvania,-75.1069,40.337,645993,1,1,0,0,1,0,0,county,0,0,1,0,,,3/27/25,,Recent travel to Texas,https://www.buckscounty.gov/CivicAlerts.aspx?AID=1251,
42041,Cumberland,Pennsylvania,-77.2655,40.1636,264422,2,0,2,0,0,2,0,county,0,0,0,2,,,12/18/25,,Confirmation from officials on the two cases,https://www.pennlive.com/news/2025/12/pa-confirms-16-cases-of-measles-in-2025-as-officials-monitor-outbreaks-in-other-states.html,
42049,Erie,Pennsylvania,-80.0327,41.9925,269544,8,2,6,0,0,8,0,county,0,1,0,7,,,5/9/25,Yes,,https://eriecountypa.gov/departments/health/health-now/measles/,
42049,Erie,Pennsylvania,-80.0327,41.9925,269544,5,2,3,0,0,5,0,county,0,1,0,4,,,4/15/25,Yes,Added 2 new cases on 2025-04-15,https://eriecountypa.gov/wp-content/uploads/2025/04/ECDH-Media-Release-4-14-25.pdf,
42049,Erie,Pennsylvania,-80.0327,41.9925,269544,3,2,1,0,0,3,0,county,0,1,0,2,,,3/30/25,,"a confirmed case of measles in an Erie
County child.",https://eriecountypa.gov/wp-content/uploads/2025/03/Media-Release-3-30-25.pdf,
42049,Erie,Pennsylvania,-80.0327,41.9925,269544,2,2,0,0,0,2,0,county,0,0,0,2,,,3/25/25,,,https://www.pennlive.com/health/2025/03/2-cases-of-measles-reported-in-pa-county-heres-where.html,
42071,Lancaster,Pennsylvania,-76.2477,40.0424,555151,1,0,1,0,1,0,0,county,0,0,0,1,,,4/13/25,,"an unvaccinated resident of another state visiting in Lancaster County, ",https://www.pa.gov/agencies/health/newsroom/doh-alerts-pennsylvanians-of-confirmed-measles-case-in-in-lancas.html,
42091,Montgomery,Pennsylvania,-75.3673,40.2108,861225,1,1,0,0,1,0,0,county,0,1,0,0,0.86,0.85-0.90,3/2/25,,an unvaccinated Montgomery County child.,https://www.montgomerycountypa.gov/civicalerts.aspx?AID=4649,
42101,Philadelphia,Pennsylvania,-75.1339,40.0077,1582432,2,2,0,0,0,2,0,county,1,0,0,1,0.94,0.90-0.95,4/11/25,,Added 1 new cases on 2025-04-11,https://www.phila.gov/2025-04-11-health-department-issues-notification-about-potential-measles-exposure-4/,
42101,Philadelphia,Pennsylvania,-75.1339,40.0077,1582432,1,1,0,0,0,1,0,county,0,0,0,1,0.94,0.90-0.95,3/31/25,,,https://hip.phila.gov/disease-control/diseasesconditions/measles/,https://whyy.org/articles/philadelphia-measles-chop-south-philly/
42,Unknown County,Pennsylvania,-76.965232,40.443486,13002700,1,1,0,0,0,1,0,county,0,0,0,1,,,8/21/25,,Pennsylvania Department of Health Announces Confirmed Measles Case in Out-of-State Individual who visited Multiple PA Counties,https://www.pa.gov/agencies/health/newsroom/doh-announces-confirmed-measles-case-in-out-of-state-individual,
44007,Providence,Rhode Island,-71.58,41.8721,658977,1,1,0,0,1,0,0,county,0,1,0,0,0.92,0.90-0.95,1/18/25,,"a young, unvaccinated child with a recent history of international travel.",https://www.ri.gov/press/view/48669,
46019,Butte,South Dakota,-103.5079,44.9058,10538,4,4,0,0,4,0,0,county,0,0,4,0,,,12/24/25,,,https://doh.sd.gov/diseases/measles/,
46019,Butte,South Dakota,-103.5079,44.9058,10538,3,3,0,0,3,0,0,county,0,0,3,0,,,12/17/25,,,https://doh.sd.gov/diseases/measles/,
46019,Butte,South Dakota,-103.5079,44.9058,10538,1,1,0,0,1,0,0,county,0,0,1,0,,,11/29/25,,,https://doh.sd.gov/diseases/measles/,
46051,Grant,South Dakota,-96.7677,45.1719,7544,5,5,0,0,5,0,0,county,0,5,0,0,,,1/17/26,,,https://doh.sd.gov/diseases/measles/,
46083,Lincoln,South Dakota,-96.7218,43.2789,68286,8,7,1,0,8,0,0,county,0,7,1,0,,,6/28/25,,,https://doh.sd.gov/diseases/measles/,
46083,Lincoln,South Dakota,-96.7218,43.2789,68286,2,1,1,0,2,0,0,county,0,2,0,0,,,6/21/25,,,https://doh.sd.gov/diseases/measles/,
46103,Pennington,South Dakota,-102.8238,44.0037,112081,2,1,1,0,0,2,0,county,0,0,2,0,,,6/7/25,,,https://doh.sd.gov/news/public-health-notice-measles-exposure-possible-at-rapid-city-locations/,
46103,Pennington,South Dakota,-102.8238,44.0037,112081,1,0,1,0,0,1,0,county,0,0,1,0,,,5/31/25,,South Dakota’s second confirmed measles case,https://doh.sd.gov/news/public-health-notice-measles-exposure-possible-at-rapid-city-locations/,
46093,Meade,South Dakota,-102.7169,44.5668,30297,2,1,1,0,2,0,0,county,0,0,2,0,,,6/14/25,,,https://doh.sd.gov/diseases/measles/,
46093,Meade,South Dakota,-102.7169,44.5668,30297,1,1,0,0,1,0,0,county,0,0,1,0,,,6/2/25,,The South Dakota Department of Health is reporting the first measles case of 2025 in a South Dakota resident. An adult in Meade County developed a measles infection after traveling internationally,https://doh.sd.gov/news/department-of-health-reports-first-measles-case-in-south-dakota/,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,847,5,842,0,49,796,2,county,10,31,6,800,,,1/30/26,,,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/measles-dashboard,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,789,5,784,0,49,738,2,county,10,31,6,742,,,1/27/26,,,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/measles-dashboard,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,700,5,695,0,49,649,2,county,10,31,6,653,,,1/23/26,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-54-new-measles-cases-upstate-bringing-outbreak-total-700,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,646,5,641,0,49,595,2,county,10,31,6,599,,,1/20/26,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-88-new-measles-cases-upstate-bringing-outbreak-total-646,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,558,5,553,0,49,507,2,county,10,31,6,511,,,1/16/26,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-124-new-measles-cases-upstate-bringing-outbreak-total-558,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,434,5,429,0,49,382,2,county,10,31,6,387,,,1/13/26,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-124-new-measles-cases-upstate-new-public-exposures-and,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,310,5,305,0,49,259,2,county,10,31,6,263,,,1/9/26,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-99-new-measles-cases-upstate-bringing-outbreak-total-310,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,299,5,294,0,49,248,2,county,10,31,6,252,,,12/31/25,,,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/2025-measles-outbreak,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,176,5,171,0,49,125,2,county,10,31,6,129,,,12/30/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-20-new-measles-cases-upstate-bringing-outbreak-total-176,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,156,5,151,0,49,105,2,county,10,31,6,109,,,12/26/25,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-three-new-measles-cases-upstate-bringing-outbreak-total-156,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,153,5,148,0,49,102,2,county,10,31,6,106,,,12/23/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-nine-new-measles-cases-upstate-bringing-outbreak-total-153,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,144,5,139,0,49,93,2,county,10,31,6,97,,,12/19/25,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-9-new-measles-cases-upstate-bringing-outbreak-total-144,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,135,5,130,0,49,84,2,county,10,31,6,88,,,12/16/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-nine-new-measles-cases-upstate-bringing-outbreak-total-135,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,126,5,121,0,49,75,2,county,10,31,6,79,,,12/12/25,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-15-new-measles-cases-upstate-bringing-outbreak-total-126-11,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,111,5,106,0,49,60,2,county,10,31,6,64,,,12/9/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-27-new-measles-cases-upstate-bringing-outbreak-total-111,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,84,5,79,0,49,33,2,county,10,31,6,37,,,12/5/25,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-8-new-measles-cases-upstate-bringing-outbreak-total-84,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,76,5,71,0,49,25,2,county,10,31,6,29,,,12/3/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-14-new-measles-cases-upstate-bringing-outbreak-total-76,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,62,5,57,0,49,11,2,county,10,31,6,15,,,11/28/25,,,https://dph.sc.gov/news/friday-measles-update-dph-reports-seven-new-measles-cases-upstate-bringing-outbreak-total-62,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,55,5,50,0,49,4,2,county,10,31,6,8,,,11/25/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-reports-three-new-measles-cases-upstate-bringing-outbreak-total-55,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,52,5,47,0,49,1,2,county,10,31,6,5,,,11/21/25,,,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/2025-measles-outbreak,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,44,5,39,0,2,42,0,county,0,0,0,44,,,11/14/25,,,https://dph.sc.gov/news/friday-measles-update-dph-confirms-additional-measles-case-upstate-outbreak-bringing-0,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,34,5,29,0,2,32,0,county,0,0,0,34,,,11/7/25,,,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/2025-measles-outbreak,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,33,5,28,0,2,31,0,county,0,0,0,33,,,10/31/25,,,https://dph.sc.gov/news/friday-measles-update-dph-increases-measles-case-count-four-37-total-2025-34-related-upstate,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,29,5,24,0,2,27,0,county,0,0,0,29,,,10/28/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-increases-measles-case-count-eight-33-total-2025-30-related-upstate,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,21,5,16,0,2,19,0,county,0,0,0,21,,,10/24/25,,,https://dph.sc.gov/news/friday-update-dph-increases-measles-case-count-25-total-2025-22-related-upstate-outbreak,
0,Upstate,South Carolina,-82.32325826,34.77834072,1549634,19,5,14,0,2,17,0,county,0,0,0,19,,,10/21/25,,,https://dph.sc.gov/news/tuesday-measles-update-dph-increases-measles-case-count-four-23-total-2025-20-now-related,
